2.992841149200542450e-02,2.181676261098643849e-02,5.534965177371400924e-02,4.329910251984812192e-02,2.779858510195588883e-02,7.565392354124748919e-02,1.666666666666666574e-01,4.444444444444444198e-01,5.161490947011854180e-01,3.139683895771038236e-01,2.500000000000000000e-01,3.076923076923077094e-01,5.158150782091338593e-01,1.114951499609767035e-04,6.255418034093029878e-02,3.065562918231555523e-02,2.657004830917874538e-01,3.833992094866041644e-01,3.088923556941796100e-01,7.587765033019812089e-01,3.085443037969801683e-01,4.114202049781242598e-01,3.444676409189398880e-01,5.176304654448767861e-01,4.676258992799473546e-01,5.087404232370458523e-02,3.409311119887366570e-01,7.979288118851009248e-02,2.158571792800593470e-01,4.878980891714804202e-01,4.497153700190180126e-01,4.011142061286923632e-01,3.208502024289798804e-01,3.849480968859195218e-01,2.968750000000878742e-01,5.024937655859729180e-01,3.463626492937983414e-01,5.620814013394126452e-01,4.379844961241278756e-01,6.176470588238788251e-01,2.294288480157109789e-01,3.742331288350445595e-01,3.390705679858191379e-01,4.040747028867641144e-01,3.272946859891304183e-01,3.300061910422991129e-01,3.403943393498186087e-01,3.547008547000830569e-01,2.875722543356654115e-01,4.905660377365189673e-01,5.124999999994844790e-01,3.213053323268765249e-01,3.981855981651883924e-01,6.454767726164479802e-01,5.451467268616256856e-01,4.373795972011081390e-01,3.864960859269703786e-01,4.595781822650146786e-01,4.132766626957305456e-01,5.034013605451582718e-01,4.576271186436023930e-01,4.980237154140355060e-01,5.084507042274527544e-01,3.342857142856187624e-01,3.244047619044643227e-01,3.188073394500431368e-01,2.274368231042826205e-01,3.605292171987640182e-01,3.333333333333333148e-01,3.245614035097177941e-01,3.087349397593505129e-01,3.966789667891205129e-01,3.753351206438510501e-01,3.963553530741777409e-01,3.203592814364965013e-01,3.482298989973378056e-01,3.486536941179668725e-02,6.209439528024336408e-01,3.327137546469950968e-01,8.493937821523916964e-02,2.444727670953663473e-02,2.029923596300172162e-01,6.608348858517408830e-01,1.815487217487958549e-01,3.805880412160166093e-02,7.376917895891188515e-02,5.453455522930872323e-02,7.407407407407406996e-02,9.015256588072121519e-03,0.000000000000000000e+00,2.131747483989021030e-01,6.511627906976744651e-01,4.117647058823529216e-01,2.054172871020350233e-01,1.965601965601965608e-04,3.975535168195718297e-03,3.278688524590163932e-04,7.762557077625570692e-03,4.212860310421286027e-04,1.017316017316017424e-03,1.469298245614035145e-03,3.225806451612903223e-04,1.670480549199084659e-03,4.357298474945533648e-04,4.042553191489361855e-04,2.294455066921606101e-04,1.918367346938775484e-03,3.552123552123551825e-02,5.000000000000000104e-04,3.168316831683168420e-04
4.848938787095146696e-01,5.077763684261878963e-01,4.445077994542418476e-01,5.695331377286848573e-01,3.472196213066999770e-01,4.003018108651911211e-01,1.666666666666666574e-01,3.333333333333333148e-01,4.923916365861464861e-01,2.652712516018795319e-01,0.000000000000000000e+00,2.307692307692307820e-01,3.998222433835779133e-01,7.804660497268368566e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.869565217404063562e-01,7.909516380639952660e-01,7.000726510856026819e-01,7.848101265794544812e-01,6.969253294290340683e-01,8.110647181636857495e-01,7.182177050622778891e-01,8.461538461518030019e-01,6.347729441574070375e-01,7.492795389048991783e-01,5.113795846244471033e-01,7.798408488076630229e-01,6.518698163388266797e-01,8.339658444032100881e-01,6.297262693390303090e-01,8.046558704463363521e-01,7.370242214516026236e-01,8.487500000012688783e-01,7.157107231919844770e-01,8.490770901174112817e-01,7.959814528593508465e-01,8.527131782936048232e-01,5.162110335486297386e-01,7.057115198457944993e-01,5.255623721893107891e-01,7.194492254703623857e-01,5.169779286935771712e-01,7.850241545905796148e-01,6.369487385076356700e-01,7.579075425802919153e-01,7.792675292707404999e-01,7.225433526007510876e-01,6.706689536872566526e-01,8.500000000001876055e-01,5.750915750917582336e-01,8.377125193201889752e-01,7.762836185821806456e-01,8.555304740396827423e-01,6.338028169025242686e-01,7.815126050420168058e-01,5.242986435588464778e-01,8.901262063830736038e-01,6.853741496612530959e-01,8.271186440679723084e-01,6.225296442675443132e-01,7.281690140862984162e-01,5.742857142855501973e-01,7.291666666669642805e-01,5.435779816526228325e-01,7.057761732821195011e-01,6.648291069445098067e-01,8.585858585858585634e-01,4.893959165429807023e-01,7.153614457827038864e-01,6.697416974157385239e-01,7.922252010747606876e-01,6.492027334835669405e-01,8.038922155676588854e-01,6.842344083339837457e-01,8.641860465133620606e-01,7.282615245882591015e-01,8.652416356886742932e-01,1.662879258151808148e-01,1.096087101589848234e-01,2.568912114954883252e-01,5.555939251072159468e-01,5.631715450166728532e-02,1.994707376177012048e-01,2.523398798261667353e-01,1.772936138110714765e-01,1.851851851851851749e-01,3.398058252427184345e-02,2.862190812720847855e-01,4.741537053979871796e-01,1.395348837209302306e-01,7.882352941176470340e-01,5.354889030702687513e-01,4.152334152334151950e-03,1.834862385321101019e-02,8.196721311475410263e-03,7.785388127853880985e-03,4.634146341463414413e-03,6.991341991341991011e-03,5.285087719298245910e-03,6.244239631336405416e-03,1.327231121281464456e-02,1.248366013071895361e-02,7.063829787234042479e-03,7.284894837476099845e-03,6.326530612244898356e-03,3.552123552123551825e-02,6.312500000000000402e-03,1.176237623762376241e-02
1.989971301523226974e-02,1.967021172797345924e-02,2.769518999714902507e-02,3.229634104245771714e-02,1.762380357885975912e-02,1.095573440643863167e-01,1.666666666666666574e-01,2.777777777777777901e-01,4.379703894301509304e-01,3.135412217001281587e-01,0.000000000000000000e+00,2.307692307692307820e-01,4.903977707363448291e-01,1.672427249414650376e-03,5.413342529503583148e-03,1.596647353245601744e-04,9.309581320450885378e-03,3.191572830318171738e-01,2.792511700469142988e-01,4.466958307485983104e-01,2.325949367084927388e-01,4.015952277652456437e-01,3.820459290191878798e-01,3.492766046151823955e-01,5.063641394571042342e-01,4.578344498644049132e-01,2.271975130263567955e-01,6.447516880037673648e-02,1.225450178592927264e-01,5.245310693169604743e-01,4.220860524520033685e-01,3.230003248342462885e-01,4.625506072873949992e-01,2.956339663148587760e-01,2.300000000002212774e-01,3.088118271296197981e-01,4.755700325738023149e-01,4.663200739870951850e-01,4.244186046511627675e-01,4.055974089825932216e-01,1.873268925280485442e-01,2.214046597239342773e-01,2.719449225470362275e-01,3.376466942818442396e-01,3.357487922717391493e-01,3.502036015743381081e-01,4.111922141120437635e-01,2.329453930521823146e-01,2.745664739888256101e-01,2.314974935054475158e-01,5.237499999994703614e-01,5.623980082856307183e-02,1.483771251929700552e-01,4.112646824212077279e-01,5.756207674936419938e-01,1.395702322600660128e-01,4.146026878330648646e-01,4.248310604504336729e-01,5.664439495167038485e-01,3.795283108137755823e-01,5.265536723157356880e-01,6.996047430816212387e-01,3.521126760586589244e-01,3.442857142859016006e-01,3.779761904758928703e-01,2.236238532115220612e-01,1.759927797830758422e-01,3.561190738688950197e-01,4.393939393939393923e-01,4.978070175449622603e-01,3.463855421693469161e-01,1.328413284130390559e-01,3.176943699748652761e-01,4.328018223228335959e-01,4.191616766459294596e-01,4.858008389518967407e-01,3.039552513831061953e-01,2.944538343887047049e-01,2.792750929368699730e-01,8.195029981022708410e-02,1.122990004990438544e-02,6.797766200888184784e-02,4.561957460983661061e-01,2.778806965542793619e-02,3.468376995993891626e-02,6.802089274279415898e-02,3.407005841298972604e-02,0.000000000000000000e+00,9.246417013407304611e-03,7.067137809187279060e-03,2.816788655077767656e-01,1.511627906976744096e-01,8.235294117647058432e-01,2.841239452598737780e-01,3.390663390663390449e-03,4.281345565749235423e-03,4.473067915690866723e-03,1.180365296803652896e-02,2.217294900221729488e-03,2.467532467532467747e-03,2.039473684210526324e-03,1.152073732718894008e-03,2.334096109839816843e-03,1.307189542483660040e-03,1.234042553191489443e-03,1.472275334608030622e-03,2.204081632653061111e-03,1.930501930501930460e-02,2.218749999999999802e-03,2.198019801980197804e-03
1.589454098205556748e-02,1.303541808956971450e-02,2.626970227670753083e-02,5.093631342768380893e-02,1.006294215563878491e-02,2.525150905432595530e-02,1.666666666666666574e-01,2.777777777777777901e-01,1.589467963929480365e-01,3.460059803502776865e-02,2.500000000000000000e-01,2.307692307692307820e-01,3.498066410807941229e-01,1.344532413334603152e-03,9.784785926262976052e-02,8.394930727375111978e-02,3.222274432243689424e-02,4.528862791350408701e-01,5.923023327956901118e-01,6.086254226629510544e-01,5.537974683551364352e-01,4.780425279373261560e-01,5.747188022242847305e-01,5.754583921023630477e-01,6.192584394016389382e-01,9.945956925397080317e-01,4.724297096180437583e-01,4.916648799193684138e-01,5.373689095238267655e-01,6.350455707950667383e-01,7.352941176470336737e-01,4.888579387193437986e-01,6.558704453451068561e-01,5.157701835428948334e-01,7.182237776605069346e-01,6.273560692554122076e-01,7.509262869797891371e-01,7.394540346143555487e-01,6.637712384578623448e-01,5.574026731242961441e-01,5.246853823828893093e-01,3.680981595098798964e-01,5.060240963846712736e-01,5.824595058621878652e-01,6.787439613514493209e-01,5.321739130425527931e-01,6.180048661788321018e-01,3.931623931615401690e-01,6.083815028910468659e-01,5.660377358500274791e-01,6.237499999979703169e-01,2.159344370601761487e-01,4.843108492102287665e-01,6.922855447074274249e-01,6.077643638247646196e-01,2.969130520219656066e-01,6.574149929229250455e-01,6.564751542352144087e-01,7.832219747572383151e-01,5.771732746944669978e-01,6.090395480217535296e-01,5.098514731494668828e-01,6.042253521118250426e-01,4.043896441305055434e-01,5.934104148635326315e-01,4.452820805108684832e-01,5.983311622339823055e-01,6.014560271962045013e-01,6.852790984961281140e-01,3.267543859656435457e-01,5.722891566288739185e-01,4.317343173423768832e-01,5.697050938331458259e-01,4.282460136665807160e-01,5.329341317372261466e-01,1.605933408484399028e-01,2.285485467425129591e-01,6.821756402369125727e-01,7.160700648467333007e-01,8.444776475896695334e-02,1.151080140409049303e-02,1.130738551183775031e-01,4.900552514361589118e-01,3.260466839570211328e-02,5.533260720125716958e-02,3.362157297632385744e-02,2.258721242182887626e-02,9.876543209876542662e-02,6.472491909385113575e-03,3.533568904593639530e-03,1.511893870082342273e-01,8.023255813953488191e-01,5.058823529411764497e-01,1.157909664610366623e-01,3.931203931203931215e-04,9.174311926605505096e-04,7.025761124121779853e-05,1.598173515981735136e-04,2.439024390243902437e-04,1.904761904761904760e-03,1.600877192982456086e-03,1.843317972350230413e-04,4.576659038901601841e-03,3.267973856209150101e-04,4.042553191489361855e-04,1.720841300191204711e-04,1.244897959183673478e-03,5.019305019305019336e-03,1.718749999999999900e-04,1.049504950495049570e-03
2.573086505408558877e-01,2.456239633134940092e-01,3.090050095711318612e-01,3.633284432171211553e-01,2.095999791926758116e-01,3.212273641851106643e-01,1.666666666666666574e-01,3.888888888888888951e-01,4.658262335902961793e-01,1.000000000000000000e+00,2.500000000000000000e-01,3.076923076923077094e-01,4.546832013916867199e-01,3.561155089753595959e-01,2.658887762421763834e-01,1.168783850009608855e-01,8.618539049919483885e-02,7.588932806358393846e-01,8.814352574118748951e-01,9.117135905464025525e-01,8.496835443024530754e-01,8.199121522694260422e-01,8.893528183725357694e-01,7.574047954876690358e-01,8.516878804639163025e-01,7.141050848828610631e-01,8.424591738703171018e-01,6.451039594827772117e-01,8.262599469482528880e-01,7.974522292996211181e-01,8.889943074003689993e-01,8.008356545986082820e-01,8.825910931163848394e-01,8.676470588235523085e-01,8.950000000000131184e-01,7.054227751941861690e-01,9.044516829512333489e-01,7.287566405390134561e-01,9.098837209302325091e-01,8.772624434394102888e-01,7.666989351411100939e-01,6.617207957396109563e-01,8.657487091224341791e-01,8.033503854929399113e-01,8.695652173913043237e-01,7.281677671438371302e-01,8.686131386861314363e-01,8.098290598273255592e-01,8.367052023147905082e-01,7.547169811350853408e-01,8.687500000001641132e-01,6.007663283077644412e-01,8.794435857807118007e-01,6.186953457867214734e-01,8.656884875836881044e-01,3.882042253527960840e-01,8.795518207268908650e-01,8.646329837947848151e-01,9.265033407572382806e-01,7.380952380965378756e-01,8.632768361560712034e-01,7.509881422929820527e-01,7.901408450693095942e-01,7.885714285712033256e-01,8.303571428571429047e-01,7.706422018366297921e-01,8.014440433198530833e-01,8.191841234800019134e-01,8.888888888888888395e-01,6.918859649138046075e-01,8.237951807226262524e-01,8.253172540833230153e-01,8.726541554984716953e-01,7.938496583125894679e-01,8.622754491005055755e-01,5.076923076917068123e-01,8.920930232575741137e-01,9.343657817101770346e-01,8.921933085492664839e-01,1.220149368483816749e-01,1.201704206772660072e-01,3.674078745792435652e-01,6.535586566101732053e-01,1.893293812523156594e-01,1.620649942182599834e-01,1.269421669656892460e-01,1.006572235816681898e-01,3.333333333333333148e-01,2.242256125751271312e-02,1.095406360424028280e-01,6.995654162854528790e-01,7.790697674418605168e-01,6.588235294117646967e-01,7.884138126639722577e-01,9.950859950859950939e-03,7.033639143730886778e-02,1.231850117096018778e-02,1.000000000000000021e-02,1.192904656319290421e-02,1.056277056277056363e-02,1.425438596491227991e-02,1.048387096774193623e-02,1.013729977116704754e-02,7.886710239651416668e-03,9.297872340425531942e-03,7.246653919694072236e-03,1.836734693877551186e-02,1.714285714285714302e-01,1.687500000000000111e-02,2.257425742574257349e-02
2.899807625595256927e-02,2.784661918235925571e-02,3.364151020241925444e-02,5.775371073524335208e-02,1.722066167290886227e-02,6.579476861167002366e-02,1.666666666666666574e-01,2.777777777777777901e-01,2.400161829919034151e-01,6.108500640751815536e-02,0.000000000000000000e+00,2.307692307692307820e-01,3.297276520621066354e-01,1.003456349648790182e-03,4.138199622553850182e-02,1.788245035635073824e-03,1.127214170692431537e-02,4.011857707514649429e-01,3.962558502341035349e-01,8.081334723670490217e-01,4.161392405058289001e-01,4.260614934113578500e-01,3.914405010442498778e-01,5.035260930895677500e-01,4.399557277250250031e-01,4.435754189947972437e-01,2.747358309317002867e-01,3.590664272891635478e-01,2.679045092837225583e-01,4.726114649676782520e-01,4.582542694497588331e-01,3.997214484686625324e-01,3.208502024289798804e-01,4.134948096886827962e-01,3.887500000000764233e-01,4.663341645883374853e-01,4.777415852317806189e-01,5.971148892324574797e-01,5.503875968982557820e-01,7.075791855207622660e-01,3.533397870285124309e-01,3.374233128840565810e-01,3.425129087772074143e-01,4.006791171485579728e-01,3.188405797101449002e-01,3.582608695647682695e-01,4.367396593675182404e-01,3.183760683751599152e-01,2.774566473993789195e-01,4.373927958841121177e-01,5.249999999993438804e-01,4.084249084247252859e-01,3.091190108188421881e-01,6.320293398538728846e-01,6.083521444688835267e-01,4.366197183108038726e-01,4.537815126050420145e-01,7.035271687334671009e-01,6.985894580534521836e-01,5.000000000007652767e-01,5.005649717506773788e-01,3.616600790506686036e-01,3.760563380276393808e-01,3.257142857141926418e-01,3.809523809526785265e-01,2.178899082576098156e-01,1.660649819493392465e-01,3.891951488412586646e-01,4.309764309762626477e-01,3.092105263162633899e-01,3.132530120485139125e-01,3.025830258298845554e-01,3.927613941009813203e-01,3.690205011380275346e-01,3.532934131732735072e-01,1.693495017035199224e-01,4.506976744190239192e-01,8.126843657809734722e-01,5.752788104098908173e-01,1.610270616628940998e-01,2.148646630708349672e-02,2.973227166011370715e-01,5.600828753586581943e-01,3.364208966283808722e-01,7.093132378950033068e-02,1.205366850273113521e-01,2.125958063820335975e-01,1.234567901234567833e-02,3.929727230698104763e-03,7.067137809187279060e-03,1.737191216834400864e-01,4.418604651162790775e-01,6.352941176470587870e-01,2.887328937105580473e-01,3.931203931203931215e-04,2.140672782874617711e-03,3.747072599531615922e-04,4.566210045662100312e-04,3.769401330376940130e-04,2.207792207792208007e-03,1.535087719298245616e-03,3.456221198156682025e-04,4.118993135011441743e-04,1.503267973856209187e-03,1.000000000000000021e-03,3.441682600382409423e-04,2.448979591836734568e-04,3.474903474903474725e-03,6.250000000000000130e-04,2.772277227722772029e-04
8.261061528272729826e-02,7.231925065860084212e-02,1.181118396937237830e-01,2.062909906800138027e-01,8.686537661256762966e-02,1.651911468812877204e-01,3.333333333333333148e-01,5.000000000000000000e-01,3.398618240941703172e-01,6.091413925672789498e-01,2.500000000000000000e-01,4.615384615384615641e-01,5.860904480279324202e-01,2.006912699297580364e-03,7.952231934116937850e-02,9.815178846626708767e-03,9.322822061191626125e-03,5.024557295497467102e-01,7.691107644321731884e-01,8.118743132963469611e-01,4.695221853616012297e-01,5.535510349264621821e-01,7.515657620049598364e-01,5.860178798161703728e-01,5.978670447859998349e-01,9.371826689225635221e-01,5.295230235112294848e-01,8.018296447977115715e-01,4.375439744180102952e-01,5.465634540233779148e-01,5.995846961938470221e-01,6.822974601544412598e-01,8.117408906882400688e-01,6.062571948671781064e-01,7.912499999987760990e-01,5.818240428953751486e-01,7.806731813226899241e-01,8.207962343345540646e-01,7.955426356598835902e-01,8.058581024946682714e-01,4.578528236887244862e-01,3.417023754663317536e-01,5.761687942003895779e-01,8.435985313065188507e-01,7.608695652173913526e-01,6.350720594812861997e-01,7.128953771277373175e-01,4.993788975029846422e-01,6.748554913290052415e-01,6.126091340086543546e-01,7.862500000002672351e-01,5.448473291263430385e-01,6.924265842323147346e-01,7.501775141150542892e-01,8.160270880340884103e-01,5.225798768985250309e-01,7.170868347352941097e-01,7.560021346436259781e-01,6.101904528787305271e-01,6.328480846044342023e-01,7.841807909595415182e-01,5.800213947935721759e-01,5.732394366203193981e-01,5.538465414113294960e-01,6.339285714285713969e-01,3.145805380997769296e-01,5.734602221591986737e-01,6.164731581009526007e-01,7.979797979797980112e-01,5.180856640724129658e-01,6.566265060235793039e-01,5.201024969609467918e-01,7.319034852569773486e-01,5.908155470816423005e-01,6.976047904166204905e-01,7.052350903281521255e-01,4.313497153774685788e-01,8.510820844430734278e-01,5.711614627150866097e-01,5.331424049363951700e-02,2.736839399056517283e-02,1.371170763442989271e-01,5.511049748557736994e-01,8.373471656168951505e-02,4.448888863635939994e-02,9.708335175874292788e-02,1.696015113738415514e-01,9.876543209876542662e-02,1.803051317614424304e-02,1.448763250883392251e-01,3.107273559011893838e-01,8.953488372093023617e-01,4.470588235294117863e-01,2.125079770261646406e-01,4.914004914004913883e-04,3.975535168195718297e-03,4.215456674473067912e-04,2.237442922374429082e-03,4.257206208425720617e-03,2.424242424242424240e-03,4.736842105263158222e-03,3.225806451612903223e-04,2.105263157894736795e-03,4.291938997821351069e-03,3.638297872340425562e-03,6.099426386233269999e-03,2.081632653061224383e-03,1.505791505791505801e-02,2.906249999999999979e-03,1.425742574257425708e-03
3.513198145636885206e-02,3.717435847399746390e-02,3.575937767278947882e-02,5.641612012426647921e-02,3.459997919267582267e-02,2.574446680080482719e-01,1.666666666666666574e-01,2.777777777777777901e-01,4.936338131995315903e-01,3.139683895771038236e-01,0.000000000000000000e+00,1.538461538461538547e-01,5.473926833814146686e-01,1.453896755491136117e-01,9.938611059683022386e-02,3.954302052101101722e-02,5.620338164251207497e-02,4.525691699612605090e-01,4.024960998439309767e-01,7.546054918316996707e-01,3.797468354424371473e-01,5.109809663252545819e-01,4.154488517750682397e-01,5.641748942178620441e-01,4.853348090753898392e-01,4.491620111736861487e-01,2.968299711815561848e-01,3.590664272891635478e-01,2.824933687003027272e-01,4.878980891714804202e-01,4.867172675522283276e-01,4.582172701957634708e-01,4.514170040475152801e-01,4.584775086507857922e-01,3.725000000002033906e-01,5.299251870322356783e-01,4.668838219321170269e-01,5.981452859350849804e-01,5.087209302325581550e-01,6.549773755659814567e-01,2.933204259441368200e-01,3.783231083853588195e-01,3.580034423400034749e-01,4.736842105271199532e-01,4.311594202898550998e-01,4.886956521732370717e-01,4.452554744525547559e-01,3.696581196571027128e-01,3.121387283242850752e-01,4.699828473419725428e-01,5.087499999994891109e-01,2.380952380950549785e-01,1.885625965995539888e-01,6.528117359416224508e-01,5.654627539496365207e-01,3.080985915496621264e-01,2.983193277310924318e-01,6.434699714017034777e-01,6.273199703028954355e-01,5.204081632661026191e-01,5.118644067791404684e-01,3.893280632423134491e-01,3.746478873248244024e-01,3.942857142856016628e-01,4.583333333330356640e-01,2.752293577987963702e-01,1.353790613715968039e-01,3.869900771766549563e-01,4.057239057237373991e-01,3.421052631584400316e-01,3.403614457834945317e-01,3.856088560880339133e-01,3.552278820379232704e-01,4.100227790422528162e-01,3.607784431130827141e-01,4.449704141994733630e-01,3.730232558152307698e-01,7.367256637168141387e-01,4.442379182157579764e-01,8.123728868654585267e-02,2.213649515280688776e-02,2.084335134217746577e-01,6.363950296331766232e-01,2.226750648388292064e-01,4.987428710232809370e-02,7.281890094392558244e-02,2.132238106642264375e-01,1.234567901234567833e-01,3.791030975496995081e-02,1.060070671378091946e-02,1.060155535224153733e-01,3.139534883720930258e-01,5.999999999999999778e-01,2.143515564064383538e-01,2.137592137592137561e-03,3.975535168195718297e-03,1.217798594847775175e-03,2.191780821917808063e-03,2.749445676274944565e-03,5.238095238095237874e-03,2.828947368421052839e-03,4.377880184331797231e-04,1.533180778032036673e-02,1.307189542483660040e-03,1.042553191489361793e-03,2.715105162523900363e-03,1.326530612244898035e-03,5.405405405405405705e-03,6.000000000000000125e-03,1.465346534653465347e-03
1.275663060960610488e-02,1.284027710020489883e-02,1.217773795462876243e-02,3.546772523299965285e-02,7.287765293383270671e-03,6.498993963782696837e-02,1.666666666666666574e-01,2.222222222222222099e-01,1.650126520333353441e-01,4.186245194361384175e-02,0.000000000000000000e+00,2.307692307692307820e-01,3.148167150920010426e-01,3.010369048946370980e-03,3.024597593288540914e-02,1.697008007526243020e-02,1.193351851851851865e-02,2.161085401153398089e-01,4.267574649012102483e-01,3.666963194568497730e-01,3.360141165508800931e-01,4.333217590676168296e-01,3.183716075160942793e-01,3.196154506855148347e-01,3.227403837131178066e-01,4.311663914295415512e-01,3.257217812642318466e-01,3.067064210047461548e-01,3.538127853971295145e-01,4.029060929075316544e-01,3.095774431797733151e-01,3.169873727762447246e-01,3.203492707962557473e-01,4.782903099830088101e-01,2.212499999999723577e-01,2.823115265122784767e-01,2.790445168290432432e-01,3.800377425030109224e-01,4.863403919197709646e-01,4.240465190812321428e-01,1.519845111326737774e-01,3.636106319836609480e-01,2.299858549550017062e-01,3.064051226294131625e-01,3.302516463878290565e-01,2.688728743229215623e-01,3.236009732361313507e-01,2.512734978072256875e-01,1.719653179191671655e-01,2.561461826598359082e-01,3.537499999994329070e-01,3.155986087548567909e-01,4.386018990632069015e-01,6.283618581912856493e-01,5.304740406315083812e-01,1.901408450707572639e-01,1.568627450978991866e-01,4.308231037824798992e-01,5.836848313650766507e-01,4.217900200981245518e-01,4.248587570616018105e-01,2.827175329350369859e-01,3.377450622612539477e-01,2.942552342921599395e-01,4.335353439165912093e-01,4.180373937324684541e-01,3.193358297696725634e-01,3.384466553491317087e-01,4.271230520864776059e-01,1.991305607022934299e-01,3.127300629664577780e-01,1.854407767563827913e-01,2.640202363629186588e-01,3.455888279803970287e-01,3.108007010355129940e-01,-4.243418319743687550e-01,4.522984725497413705e-01,5.354822093618604173e-01,3.048327137548043630e-01,8.660606800093073598e-02,1.839199565331413322e-02,7.627358357140835710e-02,4.685082902292359575e-01,1.241200444609114467e-01,2.882600909604731559e-02,5.701365292887052016e-02,8.224633876890508066e-02,1.234567901234567833e-02,2.242256125751271312e-02,1.484098939929328620e-01,1.206541628545288181e-01,2.674418604651162545e-01,5.176470588235294601e-01,2.074735871800326148e-01,3.194103194103194349e-04,1.834862385321101019e-03,3.278688524590163932e-04,2.054794520547945330e-04,3.104212860310421283e-04,3.679653679653679650e-04,1.118421052631578868e-03,2.764976958525345620e-04,1.830663615560640823e-03,4.357298474945533648e-04,1.914893617021276497e-04,3.250478011472275174e-04,3.632653061224489898e-03,7.335907335907335819e-03,2.500000000000000052e-04,1.132673267326732638e-02
7.679207795893910199e-03,7.395843496926529474e-03,8.960208528489390159e-03,1.234035208836727592e-02,1.308260507698710004e-03,7.947686116700200532e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.418400862469505030e-02,2.178556172575822278e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.305552420558850513e-02,4.236815698517114488e-03,1.243680752642659093e-01,1.211814466941168664e-02,1.981915056360708527e-02,3.498023715422624025e-01,5.709828393120793821e-01,7.358359402154327489e-01,5.015822784803772860e-01,5.300146412885021752e-01,5.501043841352297736e-01,4.400564174900423731e-01,5.484228002208650921e-01,4.938547486037919709e-01,4.390009606146973997e-01,3.590664272891635478e-01,3.952254641909012101e-01,5.108280254771837559e-01,6.774193548396277853e-01,5.389972144854303648e-01,5.779352226720220198e-01,5.795847750865779080e-01,5.787500000013027224e-01,6.097256857867343616e-01,6.145494028212236115e-01,6.651210716136012335e-01,6.589147286831394945e-01,6.679864253398010154e-01,4.927395934186764581e-01,3.353783231092061778e-01,4.259896729768916090e-01,3.446519524625545339e-01,5.748792270543477967e-01,4.199999999992695687e-01,4.817518248175182705e-01,3.482905982898402142e-01,3.872832369947704634e-01,5.077186963989840374e-01,6.012499999979984411e-01,5.567765567763736101e-01,4.884080370933718829e-01,6.772616136923260699e-01,6.704288939033435923e-01,4.841549295784931539e-01,5.560224089621847998e-01,6.806482364169316179e-01,7.461024498886413836e-01,5.204081632661026191e-01,6.124293785302246107e-01,3.458498023688817424e-01,4.943661971824023227e-01,2.885714285716318162e-01,3.928571428571428492e-01,2.500000000003440581e-01,3.772563176890302294e-01,4.796030870992732398e-01,6.127946127929293496e-01,3.486842105268753711e-01,5.060240963863041896e-01,4.981549815488964250e-01,5.965147453090565710e-01,3.667425968102427936e-01,4.401197604783830819e-01,5.360946745555785764e-01,5.246511627911857323e-01,6.681415929203540216e-01,5.065055762082243396e-01,1.746802564935342195e-01,1.056383874605689409e-02,9.699116256046162732e-02,4.356748152725148926e-01,3.742126713597628690e-02,4.598255814253800894e-02,6.231285329868662543e-02,3.212619432957238702e-02,0.000000000000000000e+00,4.623208506703652305e-03,0.000000000000000000e+00,3.631061299176578383e-01,9.302325581395348708e-01,6.470588235294117974e-01,4.443735375452031455e-01,2.457002457002456942e-04,2.140672782874617711e-03,2.107728337236533956e-04,3.881278538812785563e-04,4.212860310421286027e-04,3.679653679653679650e-04,1.491228070175438635e-03,2.304147465437788016e-04,3.661327231121281429e-04,3.180827886710239742e-03,1.085106382978723348e-03,1.912045889101338418e-04,2.448979591836734568e-04,1.930501930501930547e-03,1.562500000000000033e-04,2.178217821782178255e-04
